model,kind,uid,source,harmful,split,role,design,n_tokens,content_tokens,t_inst,t_post_inst,slot_is_fixed
qwen3.5-9b,fitting,dba92a2a5b38,advbench,True,test,assistant,natural_slot,51,15,41,50,False
qwen3.5-9b,fitting,cb9888f1cdd2,jbb,True,train,system,fixed_slot,37,16,18,36,False
qwen3.5-9b,fitting,cb9888f1cdd2,jbb,True,train,user,fixed_slot,48,16,38,47,True
qwen3.5-9b,fitting,cb9888f1cdd2,jbb,True,train,tool,fixed_slot,52,16,40,51,True
qwen3.5-9b,fitting,cb9888f1cdd2,jbb,True,train,assistant,fixed_slot,52,16,42,51,True
qwen3.5-9b,fitting,cb9888f1cdd2,jbb,True,train,system,natural_slot,37,16,18,36,False
qwen3.5-9b,fitting,cb9888f1cdd2,jbb,True,train,user,natural_slot,39,16,29,38,False
qwen3.5-9b,fitting,cb9888f1cdd2,jbb,True,train,tool,natural_slot,64,16,52,63,False
qwen3.5-9b,fitting,cb9888f1cdd2,jbb,True,train,assistant,natural_slot,52,16,42,51,False
qwen3.5-9b,fitting,c550b6122621,sorry-bench,True,test,system,fixed_slot,42,21,23,41,False
qwen3.5-9b,fitting,c550b6122621,sorry-bench,True,test,user,fixed_slot,53,21,43,52,True
qwen3.5-9b,fitting,c550b6122621,sorry-bench,True,test,tool,fixed_slot,57,21,45,56,True
qwen3.5-9b,fitting,c550b6122621,sorry-bench,True,test,assistant,fixed_slot,57,21,47,56,True
qwen3.5-9b,fitting,c550b6122621,sorry-bench,True,test,system,natural_slot,42,21,23,41,False
qwen3.5-9b,fitting,c550b6122621,sorry-bench,True,test,user,natural_slot,44,21,34,43,False
qwen3.5-9b,fitting,c550b6122621,sorry-bench,True,test,tool,natural_slot,69,21,57,68,False
qwen3.5-9b,fitting,c550b6122621,sorry-bench,True,test,assistant,natural_slot,57,21,47,56,False
qwen3.5-9b,fitting,f53736e9eb6f,advbench,True,train,system,fixed_slot,34,13,15,33,False
qwen3.5-9b,fitting,f53736e9eb6f,advbench,True,train,user,fixed_slot,45,13,35,44,True
qwen3.5-9b,fitting,f53736e9eb6f,advbench,True,train,tool,fixed_slot,49,13,37,48,True
qwen3.5-9b,fitting,f53736e9eb6f,advbench,True,train,assistant,fixed_slot,49,13,39,48,True
qwen3.5-9b,fitting,f53736e9eb6f,advbench,True,train,system,natural_slot,34,13,15,33,False
qwen3.5-9b,fitting,f53736e9eb6f,advbench,True,train,user,natural_slot,36,13,26,35,False
qwen3.5-9b,fitting,f53736e9eb6f,advbench,True,train,tool,natural_slot,61,13,49,60,False
qwen3.5-9b,fitting,f53736e9eb6f,advbench,True,train,assistant,natural_slot,49,13,39,48,False
qwen3.5-9b,fitting,79d2217d5c8a,jbb,True,train,system,fixed_slot,33,12,14,32,False
qwen3.5-9b,fitting,79d2217d5c8a,jbb,True,train,user,fixed_slot,44,12,34,43,True
qwen3.5-9b,fitting,79d2217d5c8a,jbb,True,train,tool,fixed_slot,48,12,36,47,True
qwen3.5-9b,fitting,79d2217d5c8a,jbb,True,train,assistant,fixed_slot,48,12,38,47,True
qwen3.5-9b,fitting,79d2217d5c8a,jbb,True,train,system,natural_slot,33,12,14,32,False
qwen3.5-9b,fitting,79d2217d5c8a,jbb,True,train,user,natural_slot,35,12,25,34,False
qwen3.5-9b,fitting,79d2217d5c8a,jbb,True,train,tool,natural_slot,60,12,48,59,False
qwen3.5-9b,fitting,79d2217d5c8a,jbb,True,train,assistant,natural_slot,48,12,38,47,False
qwen3.5-9b,fitting,3dfdc37ac978,sorry-bench,True,test,system,fixed_slot,45,24,26,44,False
qwen3.5-9b,fitting,3dfdc37ac978,sorry-bench,True,test,user,fixed_slot,56,24,46,55,True
qwen3.5-9b,fitting,3dfdc37ac978,sorry-bench,True,test,tool,fixed_slot,60,24,48,59,True
qwen3.5-9b,fitting,3dfdc37ac978,sorry-bench,True,test,assistant,fixed_slot,60,24,50,59,True
qwen3.5-9b,fitting,3dfdc37ac978,sorry-bench,True,test,system,natural_slot,45,24,26,44,False
qwen3.5-9b,fitting,3dfdc37ac978,sorry-bench,True,test,user,natural_slot,47,24,37,46,False
qwen3.5-9b,fitting,3dfdc37ac978,sorry-bench,True,test,tool,natural_slot,72,24,60,71,False
qwen3.5-9b,fitting,3dfdc37ac978,sorry-bench,True,test,assistant,natural_slot,60,24,50,59,False
qwen3.5-9b,fitting,938438ec2827,advbench,True,train,system,fixed_slot,28,7,9,27,False
qwen3.5-9b,fitting,938438ec2827,advbench,True,train,user,fixed_slot,39,7,29,38,True
qwen3.5-9b,fitting,938438ec2827,advbench,True,train,tool,fixed_slot,43,7,31,42,True
qwen3.5-9b,fitting,938438ec2827,advbench,True,train,assistant,fixed_slot,43,7,33,42,True
qwen3.5-9b,fitting,938438ec2827,advbench,True,train,system,natural_slot,28,7,9,27,False
qwen3.5-9b,fitting,938438ec2827,advbench,True,train,user,natural_slot,30,7,20,29,False
qwen3.5-9b,fitting,938438ec2827,advbench,True,train,tool,natural_slot,55,7,43,54,False
qwen3.5-9b,fitting,938438ec2827,advbench,True,train,assistant,natural_slot,43,7,33,42,False
qwen3.5-9b,fitting,e8cbb6d6aa18,jbb,True,train,system,fixed_slot,38,17,19,37,False
qwen3.5-9b,fitting,e8cbb6d6aa18,jbb,True,train,user,fixed_slot,49,17,39,48,True
qwen3.5-9b,fitting,e8cbb6d6aa18,jbb,True,train,tool,fixed_slot,53,17,41,52,True
qwen3.5-9b,fitting,e8cbb6d6aa18,jbb,True,train,assistant,fixed_slot,53,17,43,52,True
qwen3.5-9b,fitting,e8cbb6d6aa18,jbb,True,train,system,natural_slot,38,17,19,37,False
qwen3.5-9b,fitting,e8cbb6d6aa18,jbb,True,train,user,natural_slot,40,17,30,39,False
qwen3.5-9b,fitting,e8cbb6d6aa18,jbb,True,train,tool,natural_slot,65,17,53,64,False
qwen3.5-9b,fitting,e8cbb6d6aa18,jbb,True,train,assistant,natural_slot,53,17,43,52,False
qwen3.5-9b,fitting,fa16b4361175,sorry-bench,True,train,system,fixed_slot,37,16,18,36,False
qwen3.5-9b,fitting,fa16b4361175,sorry-bench,True,train,user,fixed_slot,48,16,38,47,True
qwen3.5-9b,fitting,fa16b4361175,sorry-bench,True,train,tool,fixed_slot,52,16,40,51,True
qwen3.5-9b,fitting,fa16b4361175,sorry-bench,True,train,assistant,fixed_slot,52,16,42,51,True
qwen3.5-9b,fitting,fa16b4361175,sorry-bench,True,train,system,natural_slot,37,16,18,36,False
qwen3.5-9b,fitting,fa16b4361175,sorry-bench,True,train,user,natural_slot,39,16,29,38,False
qwen3.5-9b,fitting,fa16b4361175,sorry-bench,True,train,tool,natural_slot,64,16,52,63,False
qwen3.5-9b,fitting,fa16b4361175,sorry-bench,True,train,assistant,natural_slot,52,16,42,51,False
qwen3.5-9b,fitting,72fdbf89d0c9,advbench,True,train,system,fixed_slot,31,10,12,30,False
qwen3.5-9b,fitting,72fdbf89d0c9,advbench,True,train,user,fixed_slot,42,10,32,41,True
qwen3.5-9b,fitting,72fdbf89d0c9,advbench,True,train,tool,fixed_slot,46,10,34,45,True
qwen3.5-9b,fitting,72fdbf89d0c9,advbench,True,train,assistant,fixed_slot,46,10,36,45,True
qwen3.5-9b,fitting,72fdbf89d0c9,advbench,True,train,system,natural_slot,31,10,12,30,False
qwen3.5-9b,fitting,72fdbf89d0c9,advbench,True,train,user,natural_slot,33,10,23,32,False
qwen3.5-9b,fitting,72fdbf89d0c9,advbench,True,train,tool,natural_slot,58,10,46,57,False
qwen3.5-9b,fitting,72fdbf89d0c9,advbench,True,train,assistant,natural_slot,46,10,36,45,False
qwen3.5-9b,fitting,2d8ae23d8ede,jbb,True,train,system,fixed_slot,31,10,12,30,False
qwen3.5-9b,fitting,2d8ae23d8ede,jbb,True,train,user,fixed_slot,42,10,32,41,True
qwen3.5-9b,fitting,2d8ae23d8ede,jbb,True,train,tool,fixed_slot,46,10,34,45,True
qwen3.5-9b,fitting,2d8ae23d8ede,jbb,True,train,assistant,fixed_slot,46,10,36,45,True
qwen3.5-9b,fitting,2d8ae23d8ede,jbb,True,train,system,natural_slot,31,10,12,30,False
qwen3.5-9b,fitting,2d8ae23d8ede,jbb,True,train,user,natural_slot,33,10,23,32,False
qwen3.5-9b,fitting,2d8ae23d8ede,jbb,True,train,tool,natural_slot,58,10,46,57,False
qwen3.5-9b,fitting,2d8ae23d8ede,jbb,True,train,assistant,natural_slot,46,10,36,45,False
qwen3.5-9b,fitting,ad1be43394a7,sorry-bench,True,train,system,fixed_slot,41,20,22,40,False
qwen3.5-9b,fitting,ad1be43394a7,sorry-bench,True,train,user,fixed_slot,52,20,42,51,True
qwen3.5-9b,fitting,ad1be43394a7,sorry-bench,True,train,tool,fixed_slot,56,20,44,55,True
qwen3.5-9b,fitting,ad1be43394a7,sorry-bench,True,train,assistant,fixed_slot,56,20,46,55,True
qwen3.5-9b,fitting,ad1be43394a7,sorry-bench,True,train,system,natural_slot,41,20,22,40,False
qwen3.5-9b,fitting,ad1be43394a7,sorry-bench,True,train,user,natural_slot,43,20,33,42,False
qwen3.5-9b,fitting,ad1be43394a7,sorry-bench,True,train,tool,natural_slot,68,20,56,67,False
qwen3.5-9b,fitting,ad1be43394a7,sorry-bench,True,train,assistant,natural_slot,56,20,46,55,False
qwen3.5-9b,fitting,8edcd4bfa459,advbench,True,train,system,fixed_slot,37,16,18,36,False
qwen3.5-9b,fitting,8edcd4bfa459,advbench,True,train,user,fixed_slot,48,16,38,47,True
qwen3.5-9b,fitting,8edcd4bfa459,advbench,True,train,tool,fixed_slot,52,16,40,51,True
qwen3.5-9b,fitting,8edcd4bfa459,advbench,True,train,assistant,fixed_slot,52,16,42,51,True
qwen3.5-9b,fitting,8edcd4bfa459,advbench,True,train,system,natural_slot,37,16,18,36,False
qwen3.5-9b,fitting,8edcd4bfa459,advbench,True,train,user,natural_slot,39,16,29,38,False
qwen3.5-9b,fitting,8edcd4bfa459,advbench,True,train,tool,natural_slot,64,16,52,63,False
qwen3.5-9b,fitting,8edcd4bfa459,advbench,True,train,assistant,natural_slot,52,16,42,51,False
qwen3.5-9b,fitting,673d2bdfdec7,jbb,True,train,system,fixed_slot,33,12,14,32,False
qwen3.5-9b,fitting,673d2bdfdec7,jbb,True,train,user,fixed_slot,44,12,34,43,True
qwen3.5-9b,fitting,673d2bdfdec7,jbb,True,train,tool,fixed_slot,48,12,36,47,True
qwen3.5-9b,fitting,673d2bdfdec7,jbb,True,train,assistant,fixed_slot,48,12,38,47,True
qwen3.5-9b,fitting,673d2bdfdec7,jbb,True,train,system,natural_slot,33,12,14,32,False
qwen3.5-9b,fitting,673d2bdfdec7,jbb,True,train,user,natural_slot,35,12,25,34,False
qwen3.5-9b,fitting,673d2bdfdec7,jbb,True,train,tool,natural_slot,60,12,48,59,False
qwen3.5-9b,fitting,673d2bdfdec7,jbb,True,train,assistant,natural_slot,48,12,38,47,False
qwen3.5-9b,fitting,b5eed6f2fba8,sorry-bench,True,train,system,fixed_slot,36,15,17,35,False
qwen3.5-9b,fitting,b5eed6f2fba8,sorry-bench,True,train,user,fixed_slot,47,15,37,46,True
qwen3.5-9b,fitting,b5eed6f2fba8,sorry-bench,True,train,tool,fixed_slot,51,15,39,50,True
qwen3.5-9b,fitting,b5eed6f2fba8,sorry-bench,True,train,assistant,fixed_slot,51,15,41,50,True
qwen3.5-9b,fitting,b5eed6f2fba8,sorry-bench,True,train,system,natural_slot,36,15,17,35,False
qwen3.5-9b,fitting,b5eed6f2fba8,sorry-bench,True,train,user,natural_slot,38,15,28,37,False
qwen3.5-9b,fitting,b5eed6f2fba8,sorry-bench,True,train,tool,natural_slot,63,15,51,62,False
qwen3.5-9b,fitting,b5eed6f2fba8,sorry-bench,True,train,assistant,natural_slot,51,15,41,50,False
qwen3.5-9b,fitting,54a74b00f02f,advbench,True,train,system,fixed_slot,34,13,15,33,False
qwen3.5-9b,fitting,54a74b00f02f,advbench,True,train,user,fixed_slot,45,13,35,44,True
qwen3.5-9b,fitting,54a74b00f02f,advbench,True,train,tool,fixed_slot,49,13,37,48,True
qwen3.5-9b,fitting,54a74b00f02f,advbench,True,train,assistant,fixed_slot,49,13,39,48,True
qwen3.5-9b,fitting,54a74b00f02f,advbench,True,train,system,natural_slot,34,13,15,33,False
qwen3.5-9b,fitting,54a74b00f02f,advbench,True,train,user,natural_slot,36,13,26,35,False
qwen3.5-9b,fitting,54a74b00f02f,advbench,True,train,tool,natural_slot,61,13,49,60,False
qwen3.5-9b,fitting,54a74b00f02f,advbench,True,train,assistant,natural_slot,49,13,39,48,False
qwen3.5-9b,fitting,72f94b91f18b,jbb,True,test,system,fixed_slot,39,18,20,38,False
qwen3.5-9b,fitting,72f94b91f18b,jbb,True,test,user,fixed_slot,50,18,40,49,True
qwen3.5-9b,fitting,72f94b91f18b,jbb,True,test,tool,fixed_slot,54,18,42,53,True
qwen3.5-9b,fitting,72f94b91f18b,jbb,True,test,assistant,fixed_slot,54,18,44,53,True
qwen3.5-9b,fitting,72f94b91f18b,jbb,True,test,system,natural_slot,39,18,20,38,False
qwen3.5-9b,fitting,72f94b91f18b,jbb,True,test,user,natural_slot,41,18,31,40,False
qwen3.5-9b,fitting,72f94b91f18b,jbb,True,test,tool,natural_slot,66,18,54,65,False
qwen3.5-9b,fitting,72f94b91f18b,jbb,True,test,assistant,natural_slot,54,18,44,53,False
qwen3.5-9b,fitting,ce732fee40aa,sorry-bench,True,train,system,fixed_slot,36,15,17,35,False
qwen3.5-9b,fitting,ce732fee40aa,sorry-bench,True,train,user,fixed_slot,47,15,37,46,True
qwen3.5-9b,fitting,ce732fee40aa,sorry-bench,True,train,tool,fixed_slot,51,15,39,50,True
qwen3.5-9b,fitting,ce732fee40aa,sorry-bench,True,train,assistant,fixed_slot,51,15,41,50,True
qwen3.5-9b,fitting,ce732fee40aa,sorry-bench,True,train,system,natural_slot,36,15,17,35,False
qwen3.5-9b,fitting,ce732fee40aa,sorry-bench,True,train,user,natural_slot,38,15,28,37,False
qwen3.5-9b,fitting,ce732fee40aa,sorry-bench,True,train,tool,natural_slot,63,15,51,62,False
qwen3.5-9b,fitting,ce732fee40aa,sorry-bench,True,train,assistant,natural_slot,51,15,41,50,False
qwen3.5-9b,fitting,4a6dff63bb95,advbench,True,train,system,fixed_slot,33,12,14,32,False
qwen3.5-9b,fitting,4a6dff63bb95,advbench,True,train,user,fixed_slot,44,12,34,43,True
qwen3.5-9b,fitting,4a6dff63bb95,advbench,True,train,tool,fixed_slot,48,12,36,47,True
qwen3.5-9b,fitting,4a6dff63bb95,advbench,True,train,assistant,fixed_slot,48,12,38,47,True
qwen3.5-9b,fitting,4a6dff63bb95,advbench,True,train,system,natural_slot,33,12,14,32,False
qwen3.5-9b,fitting,4a6dff63bb95,advbench,True,train,user,natural_slot,35,12,25,34,False
qwen3.5-9b,fitting,4a6dff63bb95,advbench,True,train,tool,natural_slot,60,12,48,59,False
qwen3.5-9b,fitting,4a6dff63bb95,advbench,True,train,assistant,natural_slot,48,12,38,47,False
qwen3.5-9b,fitting,04936aff0cac,jbb,True,train,system,fixed_slot,34,13,15,33,False
qwen3.5-9b,fitting,04936aff0cac,jbb,True,train,user,fixed_slot,45,13,35,44,True
qwen3.5-9b,fitting,04936aff0cac,jbb,True,train,tool,fixed_slot,49,13,37,48,True
qwen3.5-9b,fitting,04936aff0cac,jbb,True,train,assistant,fixed_slot,49,13,39,48,True
qwen3.5-9b,fitting,04936aff0cac,jbb,True,train,system,natural_slot,34,13,15,33,False
qwen3.5-9b,fitting,04936aff0cac,jbb,True,train,user,natural_slot,36,13,26,35,False
qwen3.5-9b,fitting,04936aff0cac,jbb,True,train,tool,natural_slot,61,13,49,60,False
qwen3.5-9b,fitting,04936aff0cac,jbb,True,train,assistant,natural_slot,49,13,39,48,False
qwen3.5-9b,fitting,61ee520eb673,sorry-bench,True,test,system,fixed_slot,55,34,36,54,False
qwen3.5-9b,fitting,61ee520eb673,sorry-bench,True,test,user,fixed_slot,66,34,56,65,True
qwen3.5-9b,fitting,61ee520eb673,sorry-bench,True,test,tool,fixed_slot,70,34,58,69,True
qwen3.5-9b,fitting,61ee520eb673,sorry-bench,True,test,assistant,fixed_slot,70,34,60,69,True
qwen3.5-9b,fitting,61ee520eb673,sorry-bench,True,test,system,natural_slot,55,34,36,54,False
qwen3.5-9b,fitting,61ee520eb673,sorry-bench,True,test,user,natural_slot,57,34,47,56,False
qwen3.5-9b,fitting,61ee520eb673,sorry-bench,True,test,tool,natural_slot,82,34,70,81,False
qwen3.5-9b,fitting,61ee520eb673,sorry-bench,True,test,assistant,natural_slot,70,34,60,69,False
qwen3.5-9b,fitting,614e33383967,advbench,True,train,system,fixed_slot,32,11,13,31,False
qwen3.5-9b,fitting,614e33383967,advbench,True,train,user,fixed_slot,43,11,33,42,True
qwen3.5-9b,fitting,614e33383967,advbench,True,train,tool,fixed_slot,47,11,35,46,True
qwen3.5-9b,fitting,614e33383967,advbench,True,train,assistant,fixed_slot,47,11,37,46,True
qwen3.5-9b,fitting,614e33383967,advbench,True,train,system,natural_slot,32,11,13,31,False
qwen3.5-9b,fitting,614e33383967,advbench,True,train,user,natural_slot,34,11,24,33,False
qwen3.5-9b,fitting,614e33383967,advbench,True,train,tool,natural_slot,59,11,47,58,False
qwen3.5-9b,fitting,614e33383967,advbench,True,train,assistant,natural_slot,47,11,37,46,False
qwen3.5-9b,fitting,9ab84edba2bc,jbb,True,test,system,fixed_slot,31,10,12,30,False
qwen3.5-9b,fitting,9ab84edba2bc,jbb,True,test,user,fixed_slot,42,10,32,41,True
qwen3.5-9b,fitting,9ab84edba2bc,jbb,True,test,tool,fixed_slot,46,10,34,45,True
qwen3.5-9b,fitting,9ab84edba2bc,jbb,True,test,assistant,fixed_slot,46,10,36,45,True
qwen3.5-9b,fitting,9ab84edba2bc,jbb,True,test,system,natural_slot,31,10,12,30,False
qwen3.5-9b,fitting,9ab84edba2bc,jbb,True,test,user,natural_slot,33,10,23,32,False
qwen3.5-9b,fitting,9ab84edba2bc,jbb,True,test,tool,natural_slot,58,10,46,57,False
qwen3.5-9b,fitting,9ab84edba2bc,jbb,True,test,assistant,natural_slot,46,10,36,45,False
qwen3.5-9b,fitting,4205477a21cd,sorry-bench,True,test,system,fixed_slot,60,39,41,59,False
qwen3.5-9b,fitting,4205477a21cd,sorry-bench,True,test,user,fixed_slot,71,39,61,70,True
qwen3.5-9b,fitting,4205477a21cd,sorry-bench,True,test,tool,fixed_slot,75,39,63,74,True
qwen3.5-9b,fitting,4205477a21cd,sorry-bench,True,test,assistant,fixed_slot,75,39,65,74,True
qwen3.5-9b,fitting,4205477a21cd,sorry-bench,True,test,system,natural_slot,60,39,41,59,False
qwen3.5-9b,fitting,4205477a21cd,sorry-bench,True,test,user,natural_slot,62,39,52,61,False
qwen3.5-9b,fitting,4205477a21cd,sorry-bench,True,test,tool,natural_slot,87,39,75,86,False
qwen3.5-9b,fitting,4205477a21cd,sorry-bench,True,test,assistant,natural_slot,75,39,65,74,False
qwen3.5-9b,fitting,5b3879a84862,advbench,True,train,system,fixed_slot,32,11,13,31,False
qwen3.5-9b,fitting,5b3879a84862,advbench,True,train,user,fixed_slot,43,11,33,42,True
qwen3.5-9b,fitting,5b3879a84862,advbench,True,train,tool,fixed_slot,47,11,35,46,True
qwen3.5-9b,fitting,5b3879a84862,advbench,True,train,assistant,fixed_slot,47,11,37,46,True
qwen3.5-9b,fitting,5b3879a84862,advbench,True,train,system,natural_slot,32,11,13,31,False
qwen3.5-9b,fitting,5b3879a84862,advbench,True,train,user,natural_slot,34,11,24,33,False
qwen3.5-9b,fitting,5b3879a84862,advbench,True,train,tool,natural_slot,59,11,47,58,False
qwen3.5-9b,fitting,5b3879a84862,advbench,True,train,assistant,natural_slot,47,11,37,46,False
qwen3.5-9b,fitting,3f0831c8d528,jbb,True,train,system,fixed_slot,34,13,15,33,False
qwen3.5-9b,fitting,3f0831c8d528,jbb,True,train,user,fixed_slot,45,13,35,44,True
qwen3.5-9b,fitting,3f0831c8d528,jbb,True,train,tool,fixed_slot,49,13,37,48,True
qwen3.5-9b,fitting,3f0831c8d528,jbb,True,train,assistant,fixed_slot,49,13,39,48,True
qwen3.5-9b,fitting,3f0831c8d528,jbb,True,train,system,natural_slot,34,13,15,33,False
qwen3.5-9b,fitting,3f0831c8d528,jbb,True,train,user,natural_slot,36,13,26,35,False
qwen3.5-9b,fitting,3f0831c8d528,jbb,True,train,tool,natural_slot,61,13,49,60,False
qwen3.5-9b,fitting,3f0831c8d528,jbb,True,train,assistant,natural_slot,49,13,39,48,False
qwen3.5-9b,fitting,42864aa219a7,sorry-bench,True,train,system,fixed_slot,40,19,21,39,False
qwen3.5-9b,fitting,42864aa219a7,sorry-bench,True,train,user,fixed_slot,51,19,41,50,True
qwen3.5-9b,fitting,42864aa219a7,sorry-bench,True,train,tool,fixed_slot,55,19,43,54,True
qwen3.5-9b,fitting,42864aa219a7,sorry-bench,True,train,assistant,fixed_slot,55,19,45,54,True
qwen3.5-9b,fitting,42864aa219a7,sorry-bench,True,train,system,natural_slot,40,19,21,39,False
qwen3.5-9b,fitting,42864aa219a7,sorry-bench,True,train,user,natural_slot,42,19,32,41,False
qwen3.5-9b,fitting,42864aa219a7,sorry-bench,True,train,tool,natural_slot,67,19,55,66,False
qwen3.5-9b,fitting,42864aa219a7,sorry-bench,True,train,assistant,natural_slot,55,19,45,54,False
qwen3.5-9b,fitting,7e4f12fd97ed,advbench,True,train,system,fixed_slot,36,15,17,35,False
qwen3.5-9b,fitting,7e4f12fd97ed,advbench,True,train,user,fixed_slot,47,15,37,46,True
qwen3.5-9b,fitting,7e4f12fd97ed,advbench,True,train,tool,fixed_slot,51,15,39,50,True
qwen3.5-9b,fitting,7e4f12fd97ed,advbench,True,train,assistant,fixed_slot,51,15,41,50,True
qwen3.5-9b,fitting,7e4f12fd97ed,advbench,True,train,system,natural_slot,36,15,17,35,False
qwen3.5-9b,fitting,7e4f12fd97ed,advbench,True,train,user,natural_slot,38,15,28,37,False
qwen3.5-9b,fitting,7e4f12fd97ed,advbench,True,train,tool,natural_slot,63,15,51,62,False
qwen3.5-9b,fitting,7e4f12fd97ed,advbench,True,train,assistant,natural_slot,51,15,41,50,False
qwen3.5-9b,fitting,08ed92238f55,jbb,True,test,system,fixed_slot,39,18,20,38,False
qwen3.5-9b,fitting,08ed92238f55,jbb,True,test,user,fixed_slot,50,18,40,49,True
qwen3.5-9b,fitting,08ed92238f55,jbb,True,test,tool,fixed_slot,54,18,42,53,True
qwen3.5-9b,fitting,08ed92238f55,jbb,True,test,assistant,fixed_slot,54,18,44,53,True
qwen3.5-9b,fitting,08ed92238f55,jbb,True,test,system,natural_slot,39,18,20,38,False
qwen3.5-9b,fitting,08ed92238f55,jbb,True,test,user,natural_slot,41,18,31,40,False
qwen3.5-9b,fitting,08ed92238f55,jbb,True,test,tool,natural_slot,66,18,54,65,False
qwen3.5-9b,fitting,08ed92238f55,jbb,True,test,assistant,natural_slot,54,18,44,53,False
qwen3.5-9b,fitting,89c99d4cc4b1,sorry-bench,True,train,system,fixed_slot,43,22,24,42,False
qwen3.5-9b,fitting,89c99d4cc4b1,sorry-bench,True,train,user,fixed_slot,54,22,44,53,True
qwen3.5-9b,fitting,89c99d4cc4b1,sorry-bench,True,train,tool,fixed_slot,58,22,46,57,True
qwen3.5-9b,fitting,89c99d4cc4b1,sorry-bench,True,train,assistant,fixed_slot,58,22,48,57,True
qwen3.5-9b,fitting,89c99d4cc4b1,sorry-bench,True,train,system,natural_slot,43,22,24,42,False
qwen3.5-9b,fitting,89c99d4cc4b1,sorry-bench,True,train,user,natural_slot,45,22,35,44,False
qwen3.5-9b,fitting,89c99d4cc4b1,sorry-bench,True,train,tool,natural_slot,70,22,58,69,False
qwen3.5-9b,fitting,89c99d4cc4b1,sorry-bench,True,train,assistant,natural_slot,58,22,48,57,False
qwen3.5-9b,fitting,ae9aa0ac4f11,advbench,True,train,system,fixed_slot,34,13,15,33,False
qwen3.5-9b,fitting,ae9aa0ac4f11,advbench,True,train,user,fixed_slot,45,13,35,44,True
qwen3.5-9b,fitting,ae9aa0ac4f11,advbench,True,train,tool,fixed_slot,49,13,37,48,True
qwen3.5-9b,fitting,ae9aa0ac4f11,advbench,True,train,assistant,fixed_slot,49,13,39,48,True
qwen3.5-9b,fitting,ae9aa0ac4f11,advbench,True,train,system,natural_slot,34,13,15,33,False
qwen3.5-9b,fitting,ae9aa0ac4f11,advbench,True,train,user,natural_slot,36,13,26,35,False
qwen3.5-9b,fitting,ae9aa0ac4f11,advbench,True,train,tool,natural_slot,61,13,49,60,False
qwen3.5-9b,fitting,ae9aa0ac4f11,advbench,True,train,assistant,natural_slot,49,13,39,48,False
qwen3.5-9b,fitting,1431b985bbd4,jbb,True,train,system,fixed_slot,36,15,17,35,False
qwen3.5-9b,fitting,1431b985bbd4,jbb,True,train,user,fixed_slot,47,15,37,46,True
qwen3.5-9b,fitting,1431b985bbd4,jbb,True,train,tool,fixed_slot,51,15,39,50,True
qwen3.5-9b,fitting,1431b985bbd4,jbb,True,train,assistant,fixed_slot,51,15,41,50,True
qwen3.5-9b,fitting,1431b985bbd4,jbb,True,train,system,natural_slot,36,15,17,35,False
qwen3.5-9b,fitting,1431b985bbd4,jbb,True,train,user,natural_slot,38,15,28,37,False
qwen3.5-9b,fitting,1431b985bbd4,jbb,True,train,tool,natural_slot,63,15,51,62,False
qwen3.5-9b,fitting,1431b985bbd4,jbb,True,train,assistant,natural_slot,51,15,41,50,False
qwen3.5-9b,fitting,0cd3f004f33b,sorry-bench,True,train,system,fixed_slot,55,34,36,54,False
qwen3.5-9b,fitting,0cd3f004f33b,sorry-bench,True,train,user,fixed_slot,66,34,56,65,True
qwen3.5-9b,fitting,0cd3f004f33b,sorry-bench,True,train,tool,fixed_slot,70,34,58,69,True
qwen3.5-9b,fitting,0cd3f004f33b,sorry-bench,True,train,assistant,fixed_slot,70,34,60,69,True
qwen3.5-9b,fitting,0cd3f004f33b,sorry-bench,True,train,system,natural_slot,55,34,36,54,False
qwen3.5-9b,fitting,0cd3f004f33b,sorry-bench,True,train,user,natural_slot,57,34,47,56,False
qwen3.5-9b,fitting,0cd3f004f33b,sorry-bench,True,train,tool,natural_slot,82,34,70,81,False
qwen3.5-9b,fitting,0cd3f004f33b,sorry-bench,True,train,assistant,natural_slot,70,34,60,69,False
qwen3.5-9b,fitting,c385effaab6f,advbench,True,train,system,fixed_slot,31,10,12,30,False
qwen3.5-9b,fitting,c385effaab6f,advbench,True,train,user,fixed_slot,42,10,32,41,True
qwen3.5-9b,fitting,c385effaab6f,advbench,True,train,tool,fixed_slot,46,10,34,45,True
qwen3.5-9b,fitting,c385effaab6f,advbench,True,train,assistant,fixed_slot,46,10,36,45,True
qwen3.5-9b,fitting,c385effaab6f,advbench,True,train,system,natural_slot,31,10,12,30,False
qwen3.5-9b,fitting,c385effaab6f,advbench,True,train,user,natural_slot,33,10,23,32,False
qwen3.5-9b,fitting,c385effaab6f,advbench,True,train,tool,natural_slot,58,10,46,57,False
qwen3.5-9b,fitting,c385effaab6f,advbench,True,train,assistant,natural_slot,46,10,36,45,False
qwen3.5-9b,fitting,844fb0d3de84,jbb,True,test,system,fixed_slot,49,28,30,48,False
qwen3.5-9b,fitting,844fb0d3de84,jbb,True,test,user,fixed_slot,60,28,50,59,True
qwen3.5-9b,fitting,844fb0d3de84,jbb,True,test,tool,fixed_slot,64,28,52,63,True
qwen3.5-9b,fitting,844fb0d3de84,jbb,True,test,assistant,fixed_slot,64,28,54,63,True
qwen3.5-9b,fitting,844fb0d3de84,jbb,True,test,system,natural_slot,49,28,30,48,False
